searched,title,authors,published,database,source
12/02/2018,Evolutionary and Modern Image Content Differentially Influence the Processing of Emotional Pictures.,Dhum M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28878638
12/02/2018,Fearful but not happy expressions boost face detection in human infants.,Bayet L,2017 Sep 13,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28878060
12/02/2018,Self-report captures 27 distinct categories of emotion bridged by continuous gradients.,Cowen AS,2017 Sep 19,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28874542
12/02/2018,Hazard perception training in young bicyclists improves early detection of risk: A cluster-randomized controlled trial.,Zeuwts LHRH,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28865926
12/02/2018,Letter and symbol identification: No evidence for letter-specific crowding mechanisms.,Castet E,2017 Sep 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28862710
12/02/2018,Emotion Induced Blindness Is More Sensitive to Changes in Arousal As Compared to Valence of the Emotional Distractor.,Singh D,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28861017
12/02/2018,Characteristics of the King-Devick test in the assessment of concussed patients in the subacute and later stages after injury.,Subotic A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28859119
12/02/2018,Seeing virtual while acting real: Visual display and strategy effects on the time and precision of eye-hand coordination.,Batmaz AU,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28859092
12/02/2018,Commentary on Richardson et al. detecting delirium superimposed on dementia: diagnostic accuracy of a simple combined arousal and attention testing procedure.,Bhat R,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28849751
12/02/2018,Venipuncture procedure affects heart rate variability and chronotropic response.,Kliszczewicz B,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28846150
12/02/2018,Validation of Photoplethysmography-Based Sleep Staging Compared With Polysomnography in Healthy Middle-Aged Adults.,Fonseca P,2017 Jul 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28838130
12/02/2018,Feature-based attentional tuning during biological motion detection measured with SSVEP.,Hasan R,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28837968
12/02/2018,Coming back into the loop: Drivers' perceptual-motor performance in critical events after automated driving.,Louw T,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28837837
12/02/2018,Top-down influence on gaze patterns in the presence of social features.,Flechsenhar AF,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28837673
12/02/2018,Using Electrically-evoked Compound Action Potentials to Estimate Perceptive Levels in Experienced Adult Cochlear Implant Users.,Joly CA,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28834942
12/02/2018,Effects of explicit cueing and ambiguity on the anticipation and experience of a painful thermal stimulus.,Tracy LM,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28832636
12/02/2018,How Do Psychological Risk Factors Predict Sexual Outcomes? A Comparison of Four Models of Young Women's Sexual Outcomes.,Tutino JS,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28830740
12/02/2018,Recruitment of orbitofrontal cortex during unpredictable threat among adults at risk for affective disorders.,Kirlic N,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28828218
12/02/2018,Social Power Increases Interoceptive Accuracy.,Moeini-Jazani M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28824501
12/02/2018,Polysomnographic determinants of requirement for advanced positive pressure therapeutic options for obstructive sleep apnea.,Gupta A,2017 Aug 18,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28822020
12/02/2018,Physiology-Based Modeling May Predict Surgical Treatment Outcome for Obstructive Sleep Apnea.,Li Y,2017 Sep 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28818154
12/02/2018,"Visual short-term memory for oriented, colored objects.",Shin H,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28813568
12/02/2018,Correlation of soft palate length with velum obstruction and severity of obstructive sleep apnea syndrome.,Lim JS,2017 Aug 11,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28807529
12/02/2018,Dissociating maternal responses to sad and happy facial expressions of their own child: An fMRI study.,Kluczniok D,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28806742
12/02/2018,Selective attention within the foveola.,Poletti M,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28805816
12/02/2018,Feature singletons attract spatial attention independently of feature priming.,Yashar A,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28800369
12/02/2018,A new method for mapping perceptual biases across visual space.,Finlayson NJ,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28800367
12/02/2018,Rendering visual events as sounds: Spatial attention capture by auditory augmented reality.,Stone SA,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28792518
12/02/2018,Memory detection: The effects of emotional stimuli.,Klein Selle N,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28780176
12/02/2018,A real-time stress classification system based on arousal analysis of the nervous system by an F-state machine.,Martinez R,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28774441
12/02/2018,The distracted mind on the wheel: Overall propensity to mind wandering is associated with road crash responsibility.,Gil-Jardiné C,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28771623
12/02/2018,Misinterpretation of the Borg's Rating of Perceived Exertion Scale by patients with panic disorder during ergospirometry challenge.,Muotri RW,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28761695
12/02/2018,"Sleep Habits, Sleep Problems, Sleep Hygiene, and Their Associations With Mental Health Problems Among Adolescents.",Zhang J,2017 Jul 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28758527
12/02/2018,Post-learning arousal enhances veridical memory and reduces false memory in the Deese-Roediger-McDermott paradigm.,Nielson KA,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28756031
12/02/2018,Afferent cardiac signals modulate attentional engagement to low spatial frequency fearful faces.,Azevedo RT,2017 Jul 4,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28754271
12/02/2018,Sleep patterns among patients with chronic fatigue: A polysomnography-based study.,Pajediene E,2017 Jul 28,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28752613
12/02/2018,Targets for the Treatment of Insomnia in Veterans With Serious Mental Illness.,Klingaman EA,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28749831
12/02/2018,Protection motivation theory in predicting intention to receive cervical cancer screening in rural Chinese women.,Bai Y,2018 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28749603
12/02/2018,Randomized crossover study investigating daily versus on-demand vulvar Visnadine spray in women affected by female sexual arousal disorder.,Caruso S,2018 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28749253
12/02/2018,"Probabilistic Computations for Attention, Eye Movements, and Search.",Eckstein MP,2017 Sep 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28746814
12/02/2018,Modelling saliency attention to predict eye direction by topological structure and earth mover's distance.,Wei L,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28746351
12/02/2018,Pupil adaptation corresponds to quantitative measures of autism traits in children.,DiCriscio AS,2017 Jul 25,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28743966
12/02/2018,Orienting towards social features in naturalistic scenes is reflexive.,Rösler L,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28742873
12/02/2018,Joint action aesthetics.,Vicary S,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28742849
12/02/2018,Debunking in a world of tribes.,Zollo F,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28742163
12/02/2018,Perception is key? Does perceptual sensitivity and parenting behavior predict children's reactivity to others' emotions?,Weeland J,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28738311
12/02/2018,Short-term sleep deprivation leads to decreased systemic redox metabolites and altered epigenetic status.,Trivedi MS,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28738082
12/02/2018,Sympathetic Under-Arousal and Externalizing Behavior Problems in Children with Autism Spectrum Disorder.,Baker JK,2017 Jul 24,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28736798
12/02/2018,Gray matter abnormalities of the dorsal posterior cingulate in sleep walking.,Heidbreder A,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28735913
12/02/2018,The time course of attention modulation elicited by spatial uncertainty.,Huang D,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28733049
12/02/2018,Tracking Deceased-Related Thinking with Neural Pattern Decoding of a Cortical-Basal Ganglia Circuit.,Schneck N,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28730182
12/02/2018,The Insular Cortex Dynamically Maps Changes in Cardiorespiratory Interoception.,Hassanpour MS,2018 Jan,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28726799
12/02/2018,Physiological Signal Analysis for Evaluating Flow during Playing of Computer Games of Varying Difficulty.,Tian Y,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28725206
12/02/2018,Benefits of fading in perceptual learning are driven by more than dimensional attention.,Wisniewski MG,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28723976
12/02/2018,A view not to be missed: Salient scene content interferes with cognitive restoration.,Van der Jagt APN,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28723975
12/02/2018,Visual Perceptual Learning and Models.,Dosher B,2017 Sep 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28723311
12/02/2018,Sustained attention ability in schizophrenia: Investigation of conflict monitoring mechanisms.,Hoonakker M,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28715711
12/02/2018,Neural correlates of heart rate variability in PTSD during sub- and supraliminal processing of trauma-related cues.,Rabellino D,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28714594
12/02/2018,The Pinocchio effect and the Cold Stress Test: Lies and thermography.,Moliné A,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28714186
12/02/2018,A Novel Collaborative Protocol for Successful Management of Penile Pain Mediated by Radiculitis of Sacral Spinal Nerve Roots From Tarlov Cysts.,Goldstein I,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28709890
12/02/2018,Simultaneous Physical and Mental Effort Alters Visual Function.,Vera J,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28708697
12/02/2018,The trickle-down effect of predictability: Secondary task performance benefits from predictability in the primary task.,Król ME,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28700673
12/02/2018,Bringing color to emotion: The influence of color on attentional bias to briefly presented emotional images.,Bekhtereva V,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28699142
12/02/2018,Targeted Memory Reactivation during Sleep Adaptively Promotes the Strengthening or Weakening of Overlapping Memories.,Oyarzún JP,2017 Aug 9,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28694337
12/02/2018,"Hypersexuality: A Critical Review and Introduction to the ""Sexhavior Cycle"".",Walton MT,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28687897
12/02/2018,Relationships Between Gum Chewing and Stroop Test: A Pilot Study.,Kawakami Y,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28685449
12/02/2018,Rapid target foraging with reach or gaze: The hand looks further ahead than the eye.,Diamond JS,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28683138
12/02/2018,Emotional cue validity effects: The role of neurocognitive responses to emotion.,Denefrio S,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28683069
12/02/2018,A novel test for evaluating horses' spontaneous visual attention is predictive of attention in operant learning tasks.,Rochais C,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28681089
12/02/2018,Properties of context-driven control revealed through the analysis of sequential congruency effects.,Hutcheon TG,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28666107
12/02/2018,Borderline personality and attention-deficit hyperactivity traits in childhood are associated with hypomanic features in early adulthood.,Mistry S,2017 Oct 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28662455
12/02/2018,High emotion-control value reduces error-detection impairment following emotion suppression: an event-related potential study.,Chen N,2017 Aug 16,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28658049
12/02/2018,Mid-level perceptual features contain early cues to animacy.,Long B,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28654965
12/02/2018,Evidence for unlimited capacity processing of simple features in visual cortex.,White AL,2017 Jun 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28654964
12/02/2018,Two different mechanisms support selective attention at different phases of training.,Itthipuripat S,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28654635
12/02/2018,Distraction From Itch Shows Brainstem Activation Without Reduction in Experimental Itch Sensation.,Stumpf A,2017 Oct 2,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28654133
12/02/2018,Development of an education campaign to reduce delays in pre-hospital response to stroke.,Caminiti C,2017 Jun 24,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28646851
12/02/2018,Skin Conductance Reactivity to Standardized Virtual Reality Combat Scenes in Veterans with PTSD.,van 't Wout M,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28646388
12/02/2018,REM Sleep Behavior Disorder and Cognitive Impairment in Parkinson's Disease.,Jozwiak N,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28645156
12/02/2018,"Thrifty Females, Frisky Males: Winter Energetics of Hibernating Bats from a Cold Climate.",Czenze ZJ,2017 Jul/Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28641050
12/02/2018,"A critical examination of the research and theoretical underpinnings discussed in Thomson, Besner, and Smilek (2016).",Fraulini NW,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28639818
12/02/2018,WHOLE BODY VIBRATION IMPROVES ATTENTION AND MOTOR PERFORMANCE IN MICE DEPENDING ON THE DURATION OF THE WHOLE-BODY VIBRATION SESSION.,Keijser JN,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28638875
12/02/2018,Pupil response hazard rates predict perceived gaze durations.,Binetti N,2017 Jun 21,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28638055
12/02/2018,Randomised controlled trial of the efficacy of a blue-enriched light intervention to improve alertness and performance in night shift workers.,Sletten TL,2017 Nov,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28630378
12/02/2018,Reward Selectively Modulates the Lingering Neural Representation of Recently Attended Objects in Natural Scenes.,Hickey C,2017 Aug 2,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28630254
12/02/2018,Alpha-Band Brain Oscillations Shape the Processing of Perceptible as well as Imperceptible Somatosensory Stimuli during Selective Attention.,Forschack N,2017 Jul 19,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28630252
12/02/2018,Prevalence and determinants of online-sex use in the German population.,Beutel ME,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28628620
12/02/2018,Hormonal and Neuromuscular Responses to Breastfeeding: A Pilot Study.,Neu M,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28627308
12/02/2018,Individual differences in functional connectivity during naturalistic viewing conditions.,Vanderwal T,2017 Aug 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28625875
12/02/2018,The robustness of false memory for emotional pictures.,Bessette-Symons BA,2018 Feb,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28625103
12/02/2018,Does the Severity of Overactive Bladder Symptoms Correlate With Risk for Female Sexual Dysfunction?,Juliato CRT,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28622875
12/02/2018,Differential predictive value of PTSD symptom clusters for mental health care among Iraq and Afghanistan veterans following PTSD diagnosis.,Smith NB,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28622572
12/02/2018,Testing the arousal hypothesis of neonatal imitation in infant rhesus macaques.,Paukner A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28617816
12/02/2018,Measuring mimicry: general corticospinal facilitation during observation of naturalistic behaviour.,van Schaik JE,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28612374
12/02/2018,Coping Style Modifies General and Affective Autonomic Reactions of Domestic Pigs in Different Behavioral Contexts.,Krause A,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28611608
12/02/2018,An automated and reliable method for breath detection during variable mask pressures in awake and sleeping humans.,Nguyen CD,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28609480
12/02/2018,Individual differences in dual-target RSVP task performance relate to entrainment but not to individual alpha frequency.,Kranczioch C,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28604795
12/02/2018,Social orienting and joint attention in preschoolers with autism spectrum disorders.,Franchini M,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28599002
12/02/2018,"Sustained attention to a predictable, unengaging Go/No-Go task shows ongoing development between 6 and 11 years.",Lewis FC,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28597322
12/02/2018,Noradrenergic Modulation of Cognition in Health and Disease.,Borodovitsyna O,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28596922
12/02/2018,"Dark Flow, Depression and Multiline Slot Machine Play.",Dixon MJ,2017 Jun 6,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28589480
12/02/2018,Attention focus and self-touch in toddlers: The moderating effect of attachment security.,Ito-Jäger S,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28578985
12/02/2018,Crossmodal attentional control sets between vision and audition.,Mast F,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28575705
12/02/2018,How can we identify patients with delirium in the emergency department?: A review of available screening and diagnostic tools.,Tamune H,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28571901
12/02/2018,"Neurovegetative disorders of perimenopausal women treated with docosahexaenoic acid (DHA, 625 mg).",Cianci A,2017 Dec,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28562107
12/02/2018,Detecting delirium superimposed on dementia: diagnostic accuracy of a simple combined arousal and attention testing procedure.,Richardson SJ,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28560945
12/02/2018,The time course of pupil dilation evoked by visual sexual stimuli: Exploring the underlying ANS mechanisms.,Finke JB,2017 Oct,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28560724
12/02/2018,Disentangling vision and attention in multiple-object tracking: How crowding and collisions affect gaze anchoring and dual-task performance.,Vater C,2017 May 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28558394
12/02/2018,Hypnosis in Cancer Care.,Wortzel J,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28557681
12/02/2018,A simple and robust method for the automatic scoring of EEG arousals in polysomnographic recordings.,Fernández-Varela I,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28554078
12/02/2018,Neuropeptide S precursor knockout mice display memory and arousal deficits.,Liu X,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28548278
12/02/2018,Predictability of arousal in mouse slow wave sleep by accelerometer data.,Lima GZDS,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28545123
12/02/2018,A Mathematical Model Captures the Structure of Subjective Affect.,Mattek AM,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28544868
12/02/2018,Spontaneous bimanual independence during parallel tapping and sawing.,Starke SD,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28542581
12/02/2018,Quantifying the effect of investors' attention on stock market.,Yang ZH,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28542216
12/02/2018,Sleep-Dependent Modulation of Metabolic Rate in Drosophila.,Stahl BA,2017 Aug 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28541527
12/02/2018,The calming effect of a new wearable device during the anticipation of public speech.,T Azevedo R,2017 May 23,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28536417
12/02/2018,Different Signal Enhancement Pathways of Attention and Consciousness Underlie Perception in Humans.,van Boxtel JJA,2017 Jun 14,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28536270
12/02/2018,A spectral power analysis of driving behavior changes during the transition from nondistraction to distraction.,Wang Y,2017 Nov 17,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28534644
12/02/2018,Positive affective functioning in anhedonic individuals' daily life: Anything but flat and blunted.,Heininga VE,2017 Aug 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28531841
12/02/2018,Loop Gain Predicts the Response to Upper Airway Surgery in Patients With Obstructive Sleep Apnea.,Joosten SA,2017 Jul 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28531336
12/02/2018,Are Sleep Problems a Risk Factor for the Onset of Musculoskeletal Pain in Children and Adolescents? A Systematic Review.,Andreucci MSc A,2017 Jul 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28531332
12/02/2018,Baseline Sleep Efficiency and Arousal Index Do Not Predict Who Will Benefit From Sedatives in Improving Positive Airway Pressure Adherence in Sleep Apnea to 90.,Sangal RB,2017 May 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28530153
12/02/2018,"Hot chicks, cold feet.",Moe RO,2017 Oct 1,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28528892
12/02/2018,Sensory and motoric influences on attention dynamics during standing balance recovery in young and older adults.,Redfern MS,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28528460
12/02/2018,Pulse wave amplitude reduction as a surrogate for cortical arousal during sleep hypopnea in children.,Amaddeo A,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28522100
12/02/2018,A multiscale computational modelling approach predicts mechanisms of female sex risk in the setting of arousal-induced arrhythmias.,Yang PC,2017 Jul 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28516454
12/02/2018,An Ambulatory Electroencephalography System for Freely Moving Horses: An Innovating Approach.,Cousillas H,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28512633
12/02/2018,A Review on Detection and Treatment Methods of Sleep Apnea.,Jayaraj R,2017 Mar,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28511486
12/02/2018,Measuring listening-related effort and fatigue in school-aged children using pupillometry.,McGarrigle R,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28505505
12/02/2018,Anxiety sensitivity as a predictor of outcome in the treatment of obsessive-compulsive disorder.,Blakey SM,2017 Dec,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28505489
12/02/2018,Sleep in Children with Autism Spectrum Disorder.,Souders MC,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28502070
12/02/2018,Evaluating the safety impact of adaptive cruise control in traffic oscillations on freeways.,Li Y,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28500990
12/02/2018,"Ambivalence over emotional expression, intrusive thoughts, and posttraumatic stress symptoms among Chinese American breast cancer survivors.",Lu Q,2017 May 12,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28500541
12/02/2018,Effects of hippocampal low-frequency stimulation in idiopathic non-human primate epilepsy assessed via a remote-sensing-enabled neurostimulator.,Wozny TA,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28495218
12/02/2018,Mechanisms underlying cognitive conspicuity in the detection of cyclists by car drivers.,Rogé J,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28494259
12/02/2018,The effects of video game therapy on balance and attention in chronic ambulatory traumatic brain injury: an exploratory study.,Straudi S,2017 May 10,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28490322
12/02/2018,A rhodopsin in the brain functions in circadian photoentrainment in Drosophila.,Ni JD,2017 May 18,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28489826
12/02/2018,A Novel Computerized Test for Detecting and Monitoring Visual Attentional Deficits and Delirium in the ICU.,Green C,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28489649
12/02/2018,Differences in Blood Pressure in Infants After General Anesthesia Compared to Awake Regional Anesthesia (GAS Study-A Prospective Randomized Trial).,McCann ME,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28489641
12/02/2018,Distinct Motivational Effects of Contingent and Noncontingent Rewards.,Manohar SG,2017 Jul,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28488927
12/02/2018,Changes in affect after completing a mailed survey about trauma: two pre- and post-test studies in former disability applicants for posttraumatic stress disorder.,Murdoch M,2017 May 10,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28486955
12/02/2018,On the feature specificity of value-driven attention.,Anderson BA,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28486526
12/02/2018,"Associations between selective attention and soil-transmitted helminth infections, socioeconomic status, and physical fitness in disadvantaged children in Port Elizabeth, South Africa: An observational study.",Gall S,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28481890
12/02/2018,Decreased alertness due to sleep loss increases pain sensitivity in mice.,Alexandre C,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28481358
12/02/2018,Septal Cholinergic Neuromodulation Tunes the Astrocyte-Dependent Gating of Hippocampal NMDA Receptors to Wakefulness.,Papouin T,2017 May 17,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28479102
12/02/2018,Reduced vagal tone in women with the &lt;i&gt;FMR1&lt;/i&gt; premutation is associated with &lt;i&gt;FMR1&lt;/i&gt; mRNA but not depression or anxiety.,Klusek J,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28469730
12/02/2018,"Improved facial affect recognition in schizophrenia following an emotion intervention, but not training attention-to-facial-features or treatment-as-usual.",Tsotsi S,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28460284
12/02/2018,Sleep-Time Ambulatory BP Is an Independent Prognostic Marker of CKD.,Hermida RC,2017 Sep,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28455314
12/02/2018,Sustained attention to objects' motion sharpens position representations: Attention to changing position and attention to motion are distinct.,Howard CJ,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28454895
12/02/2018,Sleep and Breathing the First Night After Adenotonsillectomy in Obese Children With Obstructive Sleep Apnea.,De A,2017 Jun 15,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28454600
12/02/2018,The Arizona Cognitive Test Battery for Down Syndrome: Test-Retest Reliability and Practice Effects.,Edgin JO,2017 May,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28452581
12/02/2018,Clock Gene Expression in the Suprachiasmatic Nucleus of Hibernating Arctic Ground Squirrels.,Ikeno T,2017 Jun,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28452286
12/02/2018,Screening for birth-related PTSD: psychometric properties of the Turkish version of the Posttraumatic Diagnostic Scale in postpartum women in Turkey.,Dikmen-Yildiz P,2017,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28451072
12/02/2018,"Spatial Attention, Motor Intention, and Bayesian Cue Predictability in the Human Brain.",Kuhns AB,2017 May 24,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28450541
12/02/2018,Resting sympathetic arousal moderates the association between parasympathetic reactivity and working memory performance in adults reporting high levels of life stress.,Giuliano RJ,2017 Aug,PubMed,https://www.ncbi.nlm.nih.gov/pubmed/28449242
